time,x-acceleration,y-acceleration,z-acceleration
16.100,0.344,-0.647,0.708
16.120,0.342,-0.645,0.710
16.140,0.349,-0.645,0.711
16.160,0.343,-0.646,0.711
16.180,0.334,-0.646,0.710
16.200,0.340,-0.647,0.703
16.220,0.350,-0.650,0.703
16.240,0.340,-0.646,0.708
16.260,0.338,-0.644,0.704
16.280,0.332,-0.641,0.693
16.300,0.331,-0.654,0.695
16.320,0.335,-0.651,0.706
16.340,0.333,-0.647,0.699
16.360,0.338,-0.651,0.689
16.380,0.330,-0.646,0.696
16.400,0.317,-0.646,0.736
16.420,0.292,-0.651,0.800
16.440,0.209,-0.640,0.808
16.460,0.089,-0.583,0.692
16.480,0.210,-0.537,0.698
16.500,0.191,-0.544,0.741
16.520,0.305,-0.529,0.828
16.540,0.413,-0.537,0.866
16.560,0.298,-0.543,0.756
16.580,0.206,-0.537,0.657
16.600,0.284,-0.544,0.637
16.620,0.523,-0.590,0.637
16.640,0.649,-0.629,0.593
16.660,0.535,-0.642,0.590
16.680,0.315,-0.622,0.629
16.700,0.233,-0.584,0.659
16.720,0.200,-0.553,0.608
16.740,0.272,-0.508,0.652
16.760,0.414,-0.499,0.826
16.780,0.400,-0.484,0.892
16.800,0.260,-0.463,0.861
16.820,0.267,-0.440,0.879
16.840,0.334,-0.439,0.937
16.860,0.424,-0.429,0.978
16.880,0.390,-0.422,0.932
16.900,0.269,-0.388,0.852
16.920,0.128,-0.336,0.890
16.940,0.542,-0.408,1.028
16.960,0.822,-0.510,1.057
16.980,0.443,-0.433,0.902
17.000,0.320,-0.391,0.819
17.020,0.375,-0.383,0.822
17.040,0.371,-0.363,0.860
17.060,0.353,-0.340,0.914
17.080,0.431,-0.340,0.972
17.100,0.404,-0.355,0.993
17.120,0.314,-0.341,0.958
17.140,0.285,-0.342,0.950
17.160,0.271,-0.358,0.951
17.180,0.280,-0.371,0.929
17.200,0.300,-0.374,0.919
17.220,0.315,-0.374,0.920
17.240,0.330,-0.365,0.915
17.260,0.326,-0.353,0.904
17.280,0.323,-0.344,0.896
17.300,0.324,-0.338,0.906
17.320,0.321,-0.339,0.908
17.340,0.316,-0.343,0.904
17.360,0.316,-0.349,0.905
17.380,0.317,-0.352,0.909
17.400,0.311,-0.357,0.906
17.420,0.306,-0.358,0.909
17.440,0.312,-0.355,0.922
17.460,0.310,-0.350,0.923
17.480,0.312,-0.346,0.912
17.500,0.306,-0.354,0.915
17.520,0.313,-0.353,0.949
17.540,0.358,-0.359,0.986
17.560,0.370,-0.383,1.021
17.580,0.365,-0.407,1.090
17.600,0.344,-0.426,1.157
17.620,0.454,-0.477,1.182
17.640,0.553,-0.495,1.276
17.660,0.360,-0.584,1.120
17.680,0.327,-0.679,0.864
17.700,0.432,-0.672,0.781
17.720,0.048,-0.628,0.709
17.740,0.127,-0.640,0.764
17.760,0.125,-0.668,0.808
17.780,0.043,-0.645,0.773
17.800,0.020,-0.641,0.677
17.820,-0.003,-0.632,0.599
17.840,-0.019,-0.589,0.620
17.860,-0.097,-0.564,0.624
17.880,-0.000,-0.505,0.660
17.900,0.080,-0.466,0.750
17.920,0.047,-0.412,0.797
17.940,0.063,-0.362,0.794
17.960,0.186,-0.291,0.849
17.980,0.260,-0.222,0.951
18.000,0.189,-0.128,0.988
18.020,0.213,-0.016,0.966
18.040,0.388,0.039,0.898
18.060,0.489,0.097,0.819
18.080,0.568,0.171,0.742
18.100,0.611,0.265,0.718
18.120,0.601,0.349,0.721
18.140,0.625,0.392,0.617
18.160,0.761,0.464,0.690
18.180,0.553,0.388,0.706
18.200,1.033,0.331,0.591
18.220,0.981,0.258,0.448
18.240,0.836,0.301,0.591
18.260,0.804,0.185,0.630
18.280,0.861,0.064,0.601
18.300,0.930,0.007,0.625
18.320,0.928,-0.061,0.485
18.340,0.760,-0.041,0.601
18.360,0.988,-0.047,0.606
18.380,0.983,-0.060,0.431
18.400,0.994,-0.063,0.355
18.420,0.928,-0.082,0.389
18.440,0.805,-0.122,0.366
18.460,0.897,-0.156,0.448
18.480,0.946,-0.153,0.458
18.500,0.973,-0.192,0.374
18.520,0.902,-0.184,0.332
18.540,0.905,-0.166,0.364
18.560,0.917,-0.186,0.388
18.580,0.859,-0.172,0.370
18.600,0.841,-0.143,0.350
18.620,0.851,-0.125,0.322
18.640,0.910,-0.065,0.351
18.660,1.058,-0.006,0.373
18.680,0.996,-0.007,0.416
18.700,0.861,-0.011,0.360
18.720,0.925,-0.004,0.422
18.740,0.891,-0.023,0.355
18.760,0.947,0.009,0.355
18.780,0.927,0.009,0.377
18.800,0.935,0.024,0.363
18.820,0.894,0.031,0.383
18.840,0.929,0.013,0.406
18.860,0.912,0.005,0.390
18.880,0.908,-0.002,0.375
18.900,0.915,-0.011,0.393
18.920,0.910,-0.021,0.380
18.940,0.940,-0.031,0.364
18.960,0.917,-0.024,0.377
18.980,0.899,-0.008,0.398
19.000,0.890,-0.013,0.418
19.020,0.882,-0.021,0.396
19.040,0.903,-0.030,0.363
19.060,0.893,-0.036,0.378
19.080,0.889,-0.020,0.409
19.100,0.916,-0.002,0.403
19.120,0.942,-0.008,0.370
19.140,0.932,-0.005,0.359
19.160,0.923,0.003,0.370
19.180,0.919,-0.021,0.334
19.200,0.914,-0.029,0.328
19.220,0.901,-0.023,0.342
19.240,0.922,-0.040,0.367
19.260,0.919,-0.051,0.367
19.280,0.928,-0.079,0.354
19.300,0.960,-0.083,0.352
19.320,0.963,-0.050,0.396
19.340,0.978,-0.046,0.413
19.360,1.049,-0.061,0.366
19.380,1.026,-0.029,0.429
19.400,0.983,0.008,0.445
19.420,0.975,0.042,0.480
19.440,0.966,0.040,0.471
19.460,1.081,0.058,0.431
19.480,1.135,0.114,0.389
19.500,1.119,0.188,0.440
19.520,0.922,0.268,0.400
19.540,0.830,0.321,0.388
19.560,0.836,0.359,0.484
19.580,0.898,0.379,0.575
19.600,0.902,0.318,0.603
19.620,0.883,0.229,0.587
19.640,0.785,0.148,0.662
19.660,0.673,0.096,0.770
19.680,0.675,0.034,0.815
19.700,0.606,-0.020,0.756
19.720,0.484,-0.103,0.727
19.740,0.346,-0.168,0.738
19.760,0.194,-0.202,0.722
19.780,0.097,-0.247,0.671
19.800,0.090,-0.283,0.680
19.820,0.198,-0.347,0.741
19.840,0.127,-0.352,0.758
19.860,0.041,-0.361,0.721
19.880,0.074,-0.349,0.745
19.900,0.252,-0.392,0.898
19.920,0.236,-0.429,0.945
19.940,0.178,-0.385,0.935
19.960,0.289,-0.328,0.956
19.980,0.322,-0.311,0.917
20.000,0.272,-0.353,0.854
20.020,0.288,-0.398,0.871
20.040,0.310,-0.435,0.874
20.060,0.326,-0.500,0.834
20.080,0.276,-0.527,0.771
20.100,0.323,-0.563,0.854
20.120,0.209,-0.589,0.865
20.140,0.116,-0.574,0.787
20.160,0.203,-0.568,0.746
20.180,0.312,-0.632,0.876
20.200,0.220,-0.654,1.021
20.220,0.036,-0.631,1.136
20.240,0.164,-0.605,1.179
20.260,0.253,-0.553,1.154
20.280,0.260,-0.494,1.135
20.300,0.273,-0.432,1.119
20.320,0.198,-0.401,1.026
20.340,0.224,-0.387,0.934
20.360,0.300,-0.381,0.914
20.380,0.289,-0.369,0.913
20.400,0.286,-0.354,0.911
20.420,0.271,-0.333,0.927
20.440,0.255,-0.326,0.927
20.460,0.265,-0.319,0.903
20.480,0.280,-0.313,0.884
20.500,0.295,-0.309,0.897
20.520,0.266,-0.315,0.911
20.540,0.234,-0.327,0.909
20.560,0.267,-0.349,0.949
20.580,0.352,-0.389,1.014
20.600,0.427,-0.457,1.039
20.620,0.490,-0.528,1.037
20.640,0.489,-0.556,1.000
20.660,0.359,-0.562,0.988
20.680,0.241,-0.589,1.036
20.700,0.199,-0.681,1.035
20.720,0.051,-0.698,1.002
20.740,-0.004,-0.679,0.934
20.760,0.051,-0.717,0.804
20.780,0.061,-0.721,0.739
20.800,0.000,-0.701,0.719
20.820,-0.073,-0.665,0.650
20.840,-0.047,-0.623,0.596
20.860,0.046,-0.555,0.570
20.880,0.081,-0.447,0.608
20.900,-0.003,-0.341,0.650
20.920,0.147,-0.198,0.757
20.940,0.247,-0.076,0.887
20.960,0.076,0.069,0.906
20.980,-0.005,0.200,0.938
21.000,-0.113,0.263,0.960
21.020,-0.144,0.319,0.959
21.040,-0.085,0.369,1.006
21.060,-0.027,0.426,1.049
21.080,0.003,0.499,1.087
21.100,0.021,0.523,1.078
21.120,-0.000,0.515,0.988
21.140,-0.020,0.488,0.953
21.160,-0.054,0.460,1.003
21.180,-0.104,0.430,1.021
21.200,-0.125,0.413,1.026
21.220,-0.075,0.354,1.123
21.240,-0.021,0.278,1.125
21.260,-0.043,0.226,1.030
21.280,-0.102,0.204,0.959
21.300,-0.171,0.176,0.944
21.320,-0.180,0.170,0.958
21.340,-0.083,0.139,0.974
21.360,-0.001,0.125,1.000
21.380,-0.033,0.124,1.023
21.400,-0.040,0.113,1.032
21.420,-0.029,0.100,1.032
21.440,-0.053,0.103,1.028
21.460,-0.029,0.109,1.008
21.480,-0.035,0.135,1.023
21.500,-0.119,0.151,1.030
21.520,-0.095,0.140,1.011
21.540,-0.066,0.140,0.986
21.560,-0.064,0.142,1.003
21.580,-0.142,0.149,1.005
21.600,-0.151,0.146,0.999
21.620,-0.144,0.134,1.011
21.640,-0.138,0.120,1.013
21.660,-0.129,0.110,0.985
21.680,-0.125,0.122,1.008
21.700,-0.108,0.140,1.083
21.720,-0.109,0.152,1.112
21.740,-0.145,0.145,1.074
21.760,-0.171,0.126,0.992
21.780,-0.148,0.132,0.948
21.800,-0.071,0.113,0.900
21.820,0.077,0.156,0.893
21.840,0.003,0.192,0.945
21.860,-0.077,0.189,0.996
21.880,0.003,0.153,1.047
21.900,-0.097,0.137,1.009
21.920,-0.089,0.139,0.994
21.940,-0.141,0.130,1.006
21.960,-0.157,0.121,1.014
21.980,-0.116,0.105,1.004
22.000,-0.084,0.102,1.005
22.020,-0.124,0.108,1.016
22.040,-0.097,0.106,1.025
22.060,-0.087,0.101,1.026
22.080,-0.076,0.099,1.006
22.100,-0.083,0.103,1.011
22.120,-0.101,0.115,1.025
22.140,-0.092,0.112,1.023
22.160,-0.108,0.117,1.009
22.180,-0.139,0.135,0.993
22.200,-0.098,0.142,1.000
22.220,-0.071,0.139,1.011
22.240,-0.093,0.133,1.001
22.260,-0.112,0.128,0.987
22.280,-0.138,0.128,0.981
22.300,-0.115,0.125,1.003
22.320,-0.116,0.129,1.016
22.340,-0.137,0.137,1.018
22.360,-0.137,0.134,1.012
22.380,-0.132,0.127,1.003
22.400,-0.117,0.128,0.996
22.420,-0.100,0.131,1.003
22.440,-0.121,0.129,1.000
22.460,-0.128,0.124,0.992
22.480,-0.131,0.133,0.991
22.500,-0.111,0.130,1.007
22.520,-0.111,0.134,1.011
22.540,-0.138,0.140,1.004
22.560,-0.141,0.138,1.001
22.580,-0.145,0.136,0.997
22.600,-0.150,0.138,0.998
22.620,-0.144,0.137,0.992
22.640,-0.139,0.138,0.990
22.660,-0.137,0.132,0.995
22.680,-0.138,0.131,0.989
22.700,-0.118,0.130,0.968
22.720,-0.128,0.152,0.955
22.740,-0.171,0.159,0.985
22.760,-0.159,0.149,0.992
22.780,-0.186,0.152,0.985
22.800,-0.177,0.137,0.977
22.820,-0.170,0.151,0.990
22.840,-0.189,0.167,1.089
22.860,-0.130,0.145,1.160
22.880,-0.077,0.131,1.115
22.900,-0.024,0.128,1.053
22.920,-0.024,0.139,0.988
22.940,-0.050,0.143,0.859
22.960,-0.093,0.189,0.788
22.980,-0.136,0.249,0.898
23.000,-0.170,0.213,1.004
23.020,-0.195,0.181,1.004
23.040,-0.166,0.179,1.021
23.060,-0.138,0.172,1.042
23.080,-0.131,0.157,1.049
23.100,-0.142,0.122,1.000
23.120,-0.123,0.115,0.936
23.140,-0.147,0.130,0.976
23.160,-0.132,0.134,1.044
23.180,-0.122,0.125,1.039
23.200,-0.161,0.114,1.005
23.220,-0.147,0.106,0.990
23.240,-0.122,0.116,0.994
23.260,-0.116,0.125,1.024
23.280,-0.121,0.128,1.025
23.300,-0.121,0.127,1.010
23.320,-0.116,0.133,0.999
23.340,-0.109,0.142,1.004
23.360,-0.104,0.136,1.012
23.380,-0.112,0.129,1.005
23.400,-0.121,0.122,0.993
23.420,-0.110,0.119,0.992
23.440,-0.109,0.119,1.003
23.460,-0.103,0.121,1.000
23.480,-0.109,0.125,1.008
23.500,-0.112,0.123,1.010
23.520,-0.113,0.121,1.005
23.540,-0.122,0.124,1.014
23.560,-0.120,0.120,1.006
23.580,-0.116,0.121,0.998
23.600,-0.121,0.125,1.005
23.620,-0.114,0.122,1.004
23.640,-0.118,0.121,0.998
23.660,-0.116,0.123,0.992
23.680,-0.102,0.123,0.996
23.700,-0.110,0.126,1.003
23.720,-0.122,0.120,0.998
23.740,-0.116,0.117,0.993
23.760,-0.114,0.122,1.002
23.780,-0.113,0.117,0.997
23.800,-0.116,0.123,1.002
23.820,-0.116,0.122,1.004
23.840,-0.120,0.114,0.997
23.860,-0.112,0.117,1.007
23.880,-0.108,0.119,1.014
23.900,-0.113,0.121,1.011
23.920,-0.114,0.117,1.013
23.940,-0.113,0.115,1.010
23.960,-0.113,0.118,1.004
23.980,-0.108,0.121,1.002
24.000,-0.111,0.121,1.006
24.020,-0.110,0.118,1.002
24.040,-0.112,0.119,1.002
24.060,-0.106,0.119,1.003
24.080,-0.112,0.120,1.000
24.100,-0.117,0.121,1.004
24.120,-0.117,0.119,1.002
24.140,-0.120,0.119,1.003
24.160,-0.116,0.119,1.003
24.180,-0.118,0.121,1.009
24.200,-0.113,0.117,1.002
24.220,-0.117,0.117,1.001
24.240,-0.112,0.115,1.008
24.260,-0.113,0.116,1.006
24.280,-0.114,0.117,1.006
24.300,-0.114,0.117,1.002
24.320,-0.117,0.120,1.003
24.340,-0.113,0.118,1.007
24.360,-0.119,0.119,1.004
24.380,-0.117,0.121,1.004
24.400,-0.117,0.118,1.003
24.420,-0.118,0.115,1.002
24.440,-0.114,0.117,1.002
24.460,-0.113,0.119,1.007
24.480,-0.112,0.117,1.008
24.500,-0.115,0.117,1.007
24.520,-0.118,0.117,1.004
24.540,-0.114,0.118,1.000
24.560,-0.115,0.121,1.001
24.580,-0.119,0.121,0.997
24.600,-0.120,0.123,0.996
24.620,-0.124,0.124,0.993
24.640,-0.121,0.125,0.997
24.660,-0.120,0.123,0.998
24.680,-0.123,0.122,1.000
24.700,-0.121,0.122,1.005
24.720,-0.125,0.125,1.009
24.740,-0.126,0.131,1.014
24.760,-0.125,0.142,1.028
24.780,-0.100,0.162,1.053
24.800,-0.115,0.197,1.077
24.820,-0.129,0.232,1.094
24.840,-0.170,0.254,1.104
24.860,-0.247,0.272,1.098
24.880,-0.286,0.267,1.066
24.900,-0.262,0.254,1.048
24.920,-0.228,0.221,0.984
24.940,-0.201,0.217,0.938
24.960,-0.334,0.207,0.944
24.980,-0.393,0.196,0.937
25.000,-0.329,0.165,0.938
25.020,-0.310,0.133,0.919
25.040,-0.326,0.113,0.915
25.060,-0.328,0.074,0.929
25.080,-0.318,0.041,0.933
25.100,-0.308,0.023,0.913
25.120,-0.217,-0.003,0.872
25.140,-0.135,-0.030,0.889
25.160,-0.066,-0.025,0.975
25.180,0.047,-0.017,0.994
25.200,0.092,-0.034,0.968
25.220,0.108,-0.034,0.993
25.240,0.137,-0.009,1.018
25.260,0.170,0.009,0.963
25.280,0.248,-0.022,0.936
25.300,0.249,-0.055,0.930
25.320,0.246,-0.075,0.888
25.340,0.258,-0.112,0.867
25.360,0.248,-0.124,0.848
25.380,0.315,-0.110,0.841
25.400,0.368,-0.108,0.823
25.420,0.386,-0.088,0.833
25.440,0.308,-0.089,0.849
25.460,0.365,-0.098,1.199
25.480,0.792,-0.234,1.693
25.500,0.608,-0.022,1.398
25.520,0.288,-0.162,0.847
25.540,0.165,-0.035,0.835
25.560,0.084,0.045,1.011
25.580,-0.029,0.107,1.083
25.600,-0.055,0.090,1.042
25.620,0.076,0.045,0.988
25.640,0.163,0.031,0.984
25.660,0.217,0.021,1.005
25.680,0.238,0.013,1.008
25.700,0.218,-0.001,1.003
25.720,0.173,0.005,1.006
25.740,0.139,0.019,1.004
25.760,0.132,0.024,1.004
25.780,0.134,0.024,1.012
25.800,0.134,0.017,1.014
25.820,0.123,0.013,1.016
25.840,0.130,0.011,1.031
25.860,0.173,0.045,1.064
25.880,0.249,0.073,1.120
25.900,0.330,0.114,1.181
25.920,0.473,0.205,1.205
25.940,0.704,0.175,1.229
25.960,0.425,0.237,1.094
25.980,0.301,0.374,1.052
26.000,0.063,0.344,1.147
26.020,0.109,0.297,1.144
26.040,0.090,0.153,1.013
26.060,-0.092,0.039,0.945
26.080,-0.107,0.002,0.964
26.100,-0.074,-0.032,0.915
26.120,-0.021,-0.106,0.854
26.140,-0.008,-0.204,0.815
26.160,-0.069,-0.256,0.791
26.180,-0.064,-0.282,0.817
26.200,-0.129,-0.325,0.826
26.220,-0.163,-0.391,0.810
26.240,-0.106,-0.459,0.748
26.260,-0.030,-0.505,0.723
26.280,0.152,-0.564,0.769
26.300,0.224,-0.599,0.787
26.320,0.262,-0.629,0.722
26.340,0.297,-0.655,0.643
26.360,0.441,-0.700,0.579
26.380,0.547,-0.742,0.541
26.400,0.550,-0.771,0.571
26.420,0.625,-0.774,0.542
26.440,0.667,-0.794,0.475
26.460,0.580,-0.794,0.437
26.480,0.436,-0.770,0.437
26.500,0.476,-0.758,0.463
26.520,0.455,-0.746,0.547
26.540,0.425,-0.714,0.598
26.560,0.265,-0.668,0.569
26.580,0.349,-0.657,0.551
26.600,0.395,-0.671,0.526
26.620,0.594,-0.690,0.522
26.640,0.747,-0.719,0.541
26.660,0.704,-0.693,0.578
26.680,0.681,-0.660,0.605
26.700,0.604,-0.630,0.619
26.720,0.480,-0.574,0.630
26.740,0.463,-0.560,0.647
26.760,0.469,-0.586,0.614
26.780,0.512,-0.599,0.576
26.800,0.590,-0.617,0.563
26.820,0.563,-0.635,0.554
26.840,0.501,-0.641,0.552
26.860,0.496,-0.653,0.575
26.880,0.521,-0.656,0.598
26.900,0.560,-0.653,0.608
26.920,0.576,-0.661,0.627
26.940,0.542,-0.666,0.616
26.960,0.490,-0.688,0.579
26.980,0.481,-0.702,0.551
27.000,0.530,-0.721,0.545
27.020,0.548,-0.731,0.554
27.040,0.603,-0.727,0.552
27.060,0.590,-0.712,0.523
27.080,0.544,-0.687,0.491
27.100,0.529,-0.661,0.471
27.120,0.551,-0.653,0.467
27.140,0.570,-0.664,0.470
27.160,0.564,-0.675,0.476
27.180,0.561,-0.690,0.492
27.200,0.559,-0.690,0.507
27.220,0.544,-0.695,0.517
27.240,0.558,-0.690,0.518
27.260,0.568,-0.690,0.516
27.280,0.564,-0.681,0.518
27.300,0.545,-0.674,0.519
27.320,0.530,-0.671,0.519
27.340,0.537,-0.668,0.521
27.360,0.549,-0.672,0.524
27.380,0.552,-0.671,0.518
27.400,0.547,-0.671,0.512
27.420,0.551,-0.672,0.513
27.440,0.569,-0.676,0.514
27.460,0.561,-0.677,0.512
27.480,0.553,-0.671,0.513
27.500,0.545,-0.672,0.508
27.520,0.546,-0.676,0.507
27.540,0.554,-0.675,0.509
27.560,0.549,-0.674,0.509
27.580,0.545,-0.674,0.505
27.600,0.551,-0.680,0.504
27.620,0.553,-0.677,0.507
27.640,0.552,-0.675,0.506
27.660,0.548,-0.675,0.502
27.680,0.551,-0.679,0.503
27.700,0.556,-0.681,0.509
27.720,0.565,-0.680,0.514
27.740,0.561,-0.677,0.511
27.760,0.550,-0.672,0.506
27.780,0.543,-0.673,0.506
27.800,0.547,-0.676,0.510
27.820,0.557,-0.675,0.516
27.840,0.551,-0.662,0.505
27.860,0.552,-0.663,0.493
27.880,0.541,-0.669,0.480
27.900,0.556,-0.645,0.494
27.920,0.542,-0.665,0.482
27.940,0.547,-0.696,0.479
27.960,0.564,-0.700,0.505
27.980,0.553,-0.708,0.515
28.000,0.565,-0.717,0.516
28.020,0.557,-0.706,0.506
28.040,0.556,-0.694,0.491
28.060,0.552,-0.687,0.478
28.080,0.558,-0.685,0.478
28.100,0.573,-0.686,0.491
28.120,0.578,-0.685,0.497
28.140,0.583,-0.681,0.493
28.160,0.578,-0.679,0.493
28.180,0.573,-0.669,0.493
28.200,0.565,-0.671,0.491
28.220,0.582,-0.674,0.500
28.240,0.586,-0.672,0.511
28.260,0.573,-0.666,0.513
28.280,0.561,-0.660,0.509
28.300,0.561,-0.663,0.510
28.320,0.554,-0.667,0.510
28.340,0.551,-0.667,0.513
28.360,0.543,-0.669,0.510
28.380,0.541,-0.674,0.504
28.400,0.549,-0.680,0.506
28.420,0.547,-0.681,0.507
28.440,0.545,-0.673,0.502
28.460,0.557,-0.668,0.499
28.480,0.563,-0.668,0.497
28.500,0.572,-0.667,0.496
28.520,0.569,-0.665,0.496
28.540,0.572,-0.663,0.495
28.560,0.578,-0.665,0.495
28.580,0.574,-0.665,0.499
28.600,0.577,-0.662,0.506
28.620,0.574,-0.661,0.511
28.640,0.572,-0.666,0.514
28.660,0.575,-0.665,0.519
28.680,0.572,-0.663,0.519
28.700,0.574,-0.660,0.520
28.720,0.574,-0.658,0.519
28.740,0.570,-0.656,0.516
28.760,0.568,-0.654,0.514
28.780,0.571,-0.655,0.513
28.800,0.574,-0.658,0.512
28.820,0.572,-0.659,0.511
28.840,0.564,-0.660,0.507
28.860,0.566,-0.663,0.509
28.880,0.571,-0.666,0.510
28.900,0.566,-0.669,0.510
28.920,0.566,-0.665,0.507
28.940,0.568,-0.665,0.503
28.960,0.565,-0.664,0.500
28.980,0.570,-0.665,0.504
29.000,0.573,-0.666,0.507
29.020,0.576,-0.666,0.510
29.040,0.570,-0.661,0.512
29.060,0.556,-0.655,0.510
29.080,0.563,-0.656,0.513
29.100,0.568,-0.662,0.520
29.120,0.574,-0.666,0.526
29.140,0.575,-0.658,0.524
29.160,0.567,-0.649,0.521
29.180,0.566,-0.644,0.564
29.200,0.531,-0.636,0.663
29.220,0.398,-0.633,0.749
29.240,0.342,-0.621,0.792
29.260,0.591,-0.653,0.722
29.280,0.656,-0.634,0.603
29.300,0.540,-0.609,0.547
29.320,0.311,-0.588,0.633
29.340,0.311,-0.556,0.743
29.360,0.534,-0.554,0.799
29.380,0.649,-0.540,0.737
29.400,0.582,-0.527,0.666
29.420,0.470,-0.508,0.613
29.440,0.343,-0.472,0.556
29.460,0.348,-0.449,0.526
29.480,0.517,-0.434,0.586
29.500,0.546,-0.419,0.613
29.520,0.359,-0.379,0.563
29.540,0.359,-0.347,0.533
29.560,0.434,-0.332,0.620
29.580,0.401,-0.312,0.647
29.600,0.337,-0.285,0.601
29.620,0.402,-0.268,0.588
29.640,0.436,-0.240,0.617
29.660,0.546,-0.176,0.763
29.680,0.573,-0.151,0.833
29.700,0.498,-0.154,0.806
29.720,0.506,-0.118,0.841
29.740,0.460,-0.096,0.883
29.760,0.474,-0.066,0.886
29.780,0.550,-0.010,0.923
29.800,0.506,0.010,0.928
29.820,0.464,0.035,0.882
29.840,0.472,0.059,0.845
29.860,0.488,0.099,0.877
29.880,0.548,0.162,0.911
29.900,0.538,0.219,0.863
29.920,0.533,0.282,0.820
29.940,0.557,0.310,0.854
29.960,0.558,0.323,0.881
29.980,0.565,0.344,0.892
30.000,0.542,0.394,0.842
30.020,0.499,0.441,0.784
30.040,0.505,0.479,0.789
30.060,0.533,0.505,0.828
30.080,0.536,0.525,0.835
30.100,0.545,0.561,0.798
30.120,0.535,0.595,0.774
30.140,0.543,0.620,0.777
30.160,0.525,0.642,0.810
30.180,0.511,0.632,0.803
30.200,0.505,0.609,0.757
30.220,0.495,0.607,0.731
30.240,0.478,0.636,0.725
30.260,0.457,0.671,0.739
30.280,0.433,0.688,0.717
30.300,0.439,0.688,0.661
30.320,0.430,0.693,0.625
30.340,0.414,0.706,0.613
30.360,0.401,0.726,0.608
30.380,0.410,0.742,0.596
30.400,0.426,0.748,0.573
30.420,0.446,0.758,0.557
30.440,0.444,0.765,0.540
30.460,0.443,0.777,0.513
30.480,0.437,0.790,0.498
30.500,0.430,0.800,0.477
30.520,0.465,0.796,0.453
30.540,0.471,0.786,0.435
30.560,0.460,0.790,0.400
30.580,0.463,0.796,0.393
30.600,0.456,0.800,0.396
30.620,0.458,0.801,0.399
30.640,0.443,0.796,0.417
30.660,0.426,0.787,0.415
30.680,0.426,0.778,0.408
30.700,0.434,0.777,0.408
30.720,0.431,0.782,0.421
30.740,0.419,0.789,0.436
30.760,0.415,0.794,0.441
30.780,0.424,0.796,0.439
30.800,0.421,0.799,0.434
30.820,0.420,0.799,0.437
30.840,0.408,0.802,0.442
30.860,0.386,0.809,0.438
30.880,0.380,0.811,0.431
30.900,0.384,0.809,0.425
30.920,0.393,0.806,0.428
30.940,0.398,0.810,0.435
30.960,0.387,0.815,0.437
30.980,0.381,0.818,0.428
31.000,0.388,0.818,0.419
31.020,0.386,0.818,0.422
31.040,0.381,0.819,0.432
31.060,0.381,0.816,0.430
31.080,0.380,0.813,0.424
31.100,0.374,0.810,0.425
31.120,0.375,0.808,0.439
31.140,0.443,0.813,0.469
31.160,0.492,0.816,0.496
31.180,0.404,0.819,0.477
31.200,0.400,0.809,0.449
31.220,0.503,0.811,0.472
31.240,0.559,0.813,0.519
31.260,0.564,0.810,0.554
31.280,0.552,0.802,0.568
31.300,0.560,0.789,0.585
31.320,0.624,0.765,0.597
31.340,0.672,0.750,0.599
31.360,0.675,0.742,0.598
31.380,0.682,0.736,0.605
31.400,0.682,0.723,0.581
31.420,0.767,0.702,0.580
31.440,0.868,0.679,0.659
31.460,0.686,0.658,0.621
31.480,0.751,0.623,0.648
31.500,0.808,0.588,0.747
31.520,0.796,0.582,0.786
31.540,0.768,0.505,0.801
31.560,0.788,0.469,0.797
31.580,0.865,0.378,0.852
31.600,0.705,0.306,0.787
31.620,0.679,0.181,0.683
31.640,0.654,0.059,0.633
31.660,0.496,-0.031,0.654
31.680,0.472,-0.130,0.661
31.700,0.523,-0.187,0.675
31.720,0.535,-0.206,0.718
31.740,0.427,-0.249,0.699
31.760,0.393,-0.309,0.700
31.780,0.371,-0.335,0.694
31.800,0.395,-0.386,0.665
31.820,0.466,-0.402,0.583
31.840,0.325,-0.381,0.505
31.860,0.283,-0.376,0.501
31.880,0.312,-0.332,0.612
31.900,0.402,-0.297,0.738
31.920,0.480,-0.253,0.779
31.940,0.525,-0.205,0.775
31.960,0.476,-0.150,0.726
31.980,0.455,-0.108,0.711
32.000,0.519,-0.084,0.778
32.020,0.452,-0.099,0.794
32.040,0.424,-0.121,0.767
32.060,0.563,-0.140,0.764
32.080,0.567,-0.145,0.764
32.100,0.536,-0.169,0.772
32.120,0.392,-0.205,0.790
32.140,0.286,-0.211,0.761
32.160,0.331,-0.229,0.814
32.180,0.336,-0.281,0.858
32.200,0.276,-0.298,0.809
32.220,0.335,-0.303,0.733
32.240,0.357,-0.313,0.675
32.260,0.366,-0.331,0.671
32.280,0.478,-0.299,0.781
32.300,0.924,-0.364,1.258
32.320,0.778,-0.514,1.365
32.340,0.047,-0.455,0.861
32.360,0.159,-0.317,0.738
32.380,0.588,-0.316,0.861
32.400,0.646,-0.310,0.838
32.420,0.576,-0.304,0.722
32.440,0.618,-0.291,0.744
32.460,0.593,-0.315,0.763
32.480,0.604,-0.353,0.748
32.500,0.623,-0.374,0.754
32.520,0.609,-0.362,0.734
32.540,0.642,-0.356,0.738
32.560,0.687,-0.391,0.735
32.580,0.652,-0.395,0.708
32.600,0.683,-0.387,0.711
32.620,0.635,-0.373,0.694
32.640,0.651,-0.369,0.667
32.660,0.654,-0.373,0.632
32.680,0.703,-0.376,0.600
