time,x-acceleration,y-acceleration,z-acceleration
169.580,-0.569,0.797,0.244
169.600,-0.558,0.797,0.239
169.620,-0.549,0.802,0.240
169.640,-0.543,0.800,0.239
169.660,-0.546,0.803,0.240
169.680,-0.550,0.807,0.245
169.700,-0.550,0.807,0.254
169.720,-0.548,0.810,0.256
169.740,-0.547,0.809,0.252
169.760,-0.554,0.802,0.255
169.780,-0.561,0.800,0.261
169.800,-0.565,0.807,0.260
169.820,-0.566,0.806,0.251
169.840,-0.566,0.797,0.246
169.860,-0.563,0.793,0.248
169.880,-0.557,0.791,0.246
169.900,-0.539,0.796,0.252
169.920,-0.556,0.804,0.247
169.940,-0.552,0.804,0.246
169.960,-0.557,0.809,0.246
169.980,-0.556,0.808,0.243
170.000,-0.545,0.803,0.246
170.020,-0.552,0.804,0.245
170.040,-0.552,0.800,0.249
170.060,-0.553,0.799,0.252
170.080,-0.547,0.793,0.249
170.100,-0.548,0.789,0.243
170.120,-0.547,0.788,0.249
170.140,-0.552,0.791,0.248
170.160,-0.551,0.794,0.250
170.180,-0.551,0.793,0.248
170.200,-0.552,0.793,0.249
170.220,-0.553,0.801,0.253
170.240,-0.555,0.804,0.249
170.260,-0.563,0.798,0.242
170.280,-0.569,0.797,0.245
170.300,-0.566,0.798,0.249
170.320,-0.562,0.802,0.247
170.340,-0.558,0.804,0.242
170.360,-0.556,0.799,0.245
170.380,-0.557,0.789,0.249
170.400,-0.557,0.783,0.247
170.420,-0.556,0.787,0.245
170.440,-0.553,0.792,0.242
170.460,-0.553,0.796,0.237
170.480,-0.553,0.797,0.238
170.500,-0.555,0.798,0.240
170.520,-0.558,0.796,0.241
170.540,-0.560,0.792,0.244
170.560,-0.565,0.793,0.246
170.580,-0.566,0.789,0.247
170.600,-0.562,0.791,0.249
170.620,-0.558,0.811,0.252
170.640,-0.555,0.817,0.239
170.660,-0.556,0.806,0.235
170.680,-0.557,0.799,0.245
170.700,-0.556,0.807,0.254
170.720,-0.558,0.815,0.246
170.740,-0.560,0.802,0.235
170.760,-0.561,0.794,0.244
170.780,-0.553,0.792,0.254
170.800,-0.548,0.802,0.248
170.820,-0.553,0.807,0.238
170.840,-0.558,0.804,0.237
170.860,-0.558,0.803,0.244
170.880,-0.552,0.806,0.249
170.900,-0.545,0.801,0.250
170.920,-0.545,0.799,0.244
170.940,-0.541,0.800,0.240
170.960,-0.549,0.807,0.241
170.980,-0.560,0.804,0.228
171.000,-0.563,0.797,0.217
171.020,-0.566,0.795,0.221
171.040,-0.573,0.801,0.241
171.060,-0.574,0.804,0.261
171.080,-0.567,0.800,0.253
171.100,-0.559,0.795,0.242
171.120,-0.558,0.794,0.238
171.140,-0.558,0.799,0.241
171.160,-0.557,0.802,0.252
171.180,-0.556,0.806,0.262
171.200,-0.552,0.803,0.255
171.220,-0.558,0.801,0.241
171.240,-0.565,0.801,0.242
171.260,-0.561,0.801,0.256
171.280,-0.549,0.824,0.289
171.300,-0.486,0.831,0.305
171.320,-0.502,0.839,0.290
171.340,-0.515,0.826,0.255
171.360,-0.537,0.816,0.189
171.380,-0.574,0.799,0.138
171.400,-0.594,0.783,0.130
171.420,-0.598,0.769,0.166
171.440,-0.603,0.760,0.217
171.460,-0.625,0.762,0.254
171.480,-0.644,0.765,0.265
171.500,-0.639,0.775,0.262
171.520,-0.614,0.769,0.240
171.540,-0.617,0.774,0.228
171.560,-0.605,0.780,0.228
171.580,-0.600,0.786,0.218
171.600,-0.588,0.780,0.205
171.620,-0.585,0.777,0.199
171.640,-0.581,0.784,0.211
171.660,-0.572,0.790,0.244
171.680,-0.562,0.792,0.261
171.700,-0.554,0.781,0.251
171.720,-0.548,0.766,0.244
171.740,-0.545,0.763,0.252
171.760,-0.552,0.782,0.277
171.780,-0.556,0.778,0.269
171.800,-0.540,0.756,0.252
171.820,-0.560,0.739,0.263
171.840,-0.592,0.750,0.267
171.860,-0.636,0.769,0.256
171.880,-0.670,0.787,0.247
171.900,-0.651,0.802,0.260
171.920,-0.595,0.795,0.279
171.940,-0.566,0.781,0.273
171.960,-0.538,0.769,0.280
171.980,-0.529,0.774,0.289
172.000,-0.529,0.776,0.289
172.020,-0.543,0.774,0.279
172.040,-0.563,0.779,0.266
172.060,-0.558,0.780,0.264
172.080,-0.539,0.775,0.271
172.100,-0.534,0.778,0.274
172.120,-0.527,0.787,0.262
172.140,-0.503,0.789,0.263
172.160,-0.481,0.788,0.281
172.180,-0.500,0.791,0.280
172.200,-0.549,0.794,0.262
172.220,-0.551,0.803,0.243
172.240,-0.506,0.807,0.289
172.260,-0.489,0.805,0.300
172.280,-0.564,0.812,0.284
172.300,-0.565,0.813,0.285
172.320,-0.606,0.813,0.282
172.340,-0.605,0.805,0.273
172.360,-0.602,0.805,0.259
172.380,-0.623,0.814,0.255
172.400,-0.554,0.801,0.271
172.420,-0.446,0.788,0.270
172.440,-0.344,0.781,0.317
172.460,-0.400,0.819,0.382
172.480,-0.482,0.819,0.362
172.500,-0.455,0.815,0.330
172.520,-0.567,0.811,0.318
172.540,-0.547,0.800,0.333
172.560,-0.451,0.796,0.330
172.580,-0.437,0.807,0.304
172.600,-0.473,0.814,0.278
172.620,-0.473,0.816,0.270
172.640,-0.467,0.817,0.268
172.660,-0.459,0.826,0.271
172.680,-0.459,0.837,0.270
172.700,-0.467,0.852,0.268
172.720,-0.455,0.854,0.268
172.740,-0.401,0.847,0.271
172.760,-0.389,0.849,0.271
172.780,-0.398,0.869,0.282
172.800,-0.397,0.881,0.288
172.820,-0.374,0.885,0.290
172.840,-0.367,0.893,0.292
172.860,-0.357,0.903,0.297
172.880,-0.339,0.910,0.307
172.900,-0.327,0.908,0.308
172.920,-0.336,0.909,0.297
172.940,-0.337,0.915,0.300
172.960,-0.333,0.919,0.308
172.980,-0.328,0.919,0.311
173.000,-0.327,0.920,0.314
173.020,-0.324,0.920,0.315
173.040,-0.323,0.923,0.313
173.060,-0.317,0.921,0.318
173.080,-0.311,0.922,0.311
173.100,-0.305,0.916,0.300
173.120,-0.309,0.912,0.300
173.140,-0.302,0.909,0.312
173.160,-0.290,0.905,0.313
173.180,-0.287,0.901,0.302
173.200,-0.294,0.900,0.302
173.220,-0.290,0.904,0.309
173.240,-0.277,0.905,0.312
173.260,-0.261,0.910,0.310
173.280,-0.257,0.910,0.311
173.300,-0.259,0.913,0.318
173.320,-0.257,0.919,0.320
173.340,-0.252,0.921,0.317
173.360,-0.252,0.916,0.313
173.380,-0.254,0.913,0.309
173.400,-0.256,0.910,0.314
173.420,-0.255,0.908,0.312
173.440,-0.258,0.909,0.308
173.460,-0.268,0.909,0.309
173.480,-0.275,0.912,0.310
173.500,-0.276,0.909,0.313
173.520,-0.269,0.906,0.318
173.540,-0.261,0.906,0.320
173.560,-0.256,0.906,0.320
173.580,-0.252,0.906,0.323
173.600,-0.251,0.909,0.322
173.620,-0.254,0.912,0.322
173.640,-0.255,0.913,0.318
173.660,-0.259,0.913,0.314
173.680,-0.260,0.913,0.312
173.700,-0.258,0.911,0.317
173.720,-0.256,0.912,0.319
173.740,-0.253,0.909,0.320
173.760,-0.255,0.905,0.315
173.780,-0.262,0.899,0.313
173.800,-0.267,0.902,0.321
173.820,-0.261,0.909,0.323
173.840,-0.258,0.908,0.314
173.860,-0.263,0.904,0.309
173.880,-0.267,0.907,0.316
173.900,-0.262,0.906,0.315
173.920,-0.258,0.911,0.312
173.940,-0.262,0.914,0.314
173.960,-0.261,0.910,0.322
173.980,-0.255,0.910,0.321
174.000,-0.251,0.914,0.316
174.020,-0.251,0.914,0.315
174.040,-0.252,0.912,0.319
174.060,-0.250,0.909,0.315
174.080,-0.253,0.913,0.312
174.100,-0.255,0.911,0.313
174.120,-0.255,0.906,0.315
174.140,-0.258,0.910,0.317
174.160,-0.262,0.912,0.318
174.180,-0.264,0.911,0.320
174.200,-0.261,0.912,0.317
174.220,-0.257,0.915,0.318
174.240,-0.255,0.910,0.318
174.260,-0.256,0.908,0.316
174.280,-0.255,0.910,0.319
174.300,-0.254,0.911,0.312
174.320,-0.256,0.911,0.310
174.340,-0.260,0.907,0.315
174.360,-0.257,0.906,0.316
174.380,-0.257,0.907,0.318
174.400,-0.253,0.907,0.319
174.420,-0.254,0.905,0.315
174.440,-0.255,0.909,0.317
174.460,-0.256,0.910,0.318
174.480,-0.256,0.914,0.323
174.500,-0.254,0.910,0.323
174.520,-0.257,0.909,0.318
174.540,-0.260,0.909,0.320
174.560,-0.256,0.908,0.322
174.580,-0.256,0.911,0.319
174.600,-0.257,0.914,0.317
174.620,-0.258,0.916,0.315
174.640,-0.256,0.916,0.320
174.660,-0.248,0.911,0.319
174.680,-0.250,0.906,0.315
174.700,-0.259,0.912,0.319
174.720,-0.257,0.916,0.320
174.740,-0.248,0.912,0.312
174.760,-0.244,0.910,0.311
174.780,-0.243,0.907,0.313
174.800,-0.244,0.906,0.316
174.820,-0.250,0.909,0.316
174.840,-0.261,0.914,0.314
174.860,-0.268,0.916,0.317
174.880,-0.263,0.912,0.323
174.900,-0.256,0.909,0.323
174.920,-0.254,0.908,0.320
174.940,-0.251,0.911,0.318
174.960,-0.248,0.910,0.314
174.980,-0.246,0.910,0.316
175.000,-0.244,0.914,0.322
175.020,-0.244,0.917,0.318
175.040,-0.243,0.916,0.308
175.060,-0.249,0.914,0.310
175.080,-0.251,0.907,0.320
175.100,-0.249,0.907,0.323
175.120,-0.246,0.912,0.321
175.140,-0.254,0.911,0.320
175.160,-0.256,0.911,0.319
175.180,-0.255,0.910,0.317
175.200,-0.251,0.913,0.316
175.220,-0.249,0.923,0.314
175.240,-0.247,0.922,0.309
175.260,-0.245,0.916,0.313
175.280,-0.249,0.915,0.318
175.300,-0.250,0.916,0.317
175.320,-0.250,0.918,0.316
175.340,-0.251,0.919,0.317
175.360,-0.250,0.911,0.315
175.380,-0.248,0.906,0.308
175.400,-0.246,0.909,0.311
175.420,-0.243,0.917,0.312
175.440,-0.249,0.916,0.307
175.460,-0.254,0.909,0.311
175.480,-0.257,0.909,0.318
175.500,-0.260,0.911,0.320
175.520,-0.262,0.912,0.320
175.540,-0.258,0.906,0.319
175.560,-0.255,0.908,0.319
175.580,-0.249,0.912,0.317
175.600,-0.243,0.909,0.313
175.620,-0.238,0.907,0.312
175.640,-0.240,0.912,0.314
175.660,-0.243,0.914,0.316
175.680,-0.245,0.916,0.321
175.700,-0.256,0.913,0.323
175.720,-0.269,0.898,0.328
175.740,-0.285,0.880,0.333
175.760,-0.299,0.873,0.323
175.780,-0.308,0.875,0.312
175.800,-0.313,0.882,0.287
175.820,-0.317,0.896,0.295
175.840,-0.313,0.909,0.319
175.860,-0.322,0.909,0.293
175.880,-0.307,0.906,0.289
175.900,-0.308,0.902,0.292
175.920,-0.311,0.902,0.301
175.940,-0.306,0.902,0.308
175.960,-0.307,0.903,0.303
175.980,-0.313,0.902,0.305
176.000,-0.317,0.905,0.313
176.020,-0.317,0.915,0.319
176.040,-0.317,0.920,0.317
176.060,-0.329,0.923,0.311
176.080,-0.336,0.924,0.310
176.100,-0.336,0.921,0.304
176.120,-0.330,0.915,0.302
176.140,-0.341,0.917,0.305
176.160,-0.354,0.929,0.303
176.180,-0.349,0.927,0.299
176.200,-0.343,0.916,0.309
176.220,-0.342,0.906,0.317
176.240,-0.351,0.899,0.311
176.260,-0.362,0.895,0.309
176.280,-0.382,0.891,0.304
176.300,-0.399,0.883,0.292
176.320,-0.414,0.879,0.286
176.340,-0.415,0.869,0.281
176.360,-0.423,0.859,0.280
176.380,-0.434,0.855,0.282
176.400,-0.442,0.848,0.281
176.420,-0.451,0.845,0.272
176.440,-0.467,0.844,0.269
176.460,-0.443,0.838,0.288
176.480,-0.411,0.833,0.307
176.500,-0.451,0.829,0.300
176.520,-0.485,0.821,0.277
176.540,-0.504,0.818,0.255
176.560,-0.517,0.822,0.246
176.580,-0.514,0.820,0.248
176.600,-0.529,0.813,0.247
176.620,-0.508,0.794,0.260
176.640,-0.443,0.780,0.291
176.660,-0.377,0.778,0.327
176.680,-0.419,0.781,0.309
176.700,-0.486,0.795,0.281
176.720,-0.507,0.805,0.276
176.740,-0.531,0.813,0.279
176.760,-0.550,0.810,0.261
176.780,-0.559,0.801,0.246
176.800,-0.552,0.792,0.242
176.820,-0.568,0.790,0.248
176.840,-0.568,0.785,0.260
176.860,-0.557,0.786,0.263
176.880,-0.565,0.792,0.269
176.900,-0.590,0.797,0.271
176.920,-0.575,0.786,0.264
176.940,-0.556,0.795,0.271
176.960,-0.557,0.793,0.275
176.980,-0.519,0.794,0.247
177.000,-0.561,0.802,0.245
177.020,-0.525,0.808,0.238
177.040,-0.531,0.825,0.251
177.060,-0.532,0.822,0.274
177.080,-0.514,0.815,0.276
177.100,-0.535,0.808,0.263
177.120,-0.538,0.803,0.254
177.140,-0.541,0.804,0.248
177.160,-0.542,0.814,0.244
177.180,-0.549,0.816,0.249
177.200,-0.542,0.811,0.247
177.220,-0.544,0.804,0.243
177.240,-0.546,0.801,0.241
177.260,-0.542,0.804,0.239
177.280,-0.546,0.813,0.235
177.300,-0.551,0.814,0.230
177.320,-0.537,0.812,0.238
177.340,-0.542,0.806,0.233
177.360,-0.546,0.811,0.238
177.380,-0.544,0.812,0.240
177.400,-0.531,0.815,0.238
177.420,-0.523,0.809,0.238
177.440,-0.549,0.809,0.241
177.460,-0.526,0.811,0.246
177.480,-0.542,0.818,0.246
177.500,-0.508,0.811,0.227
177.520,-0.506,0.812,0.229
177.540,-0.537,0.824,0.236
177.560,-0.538,0.826,0.234
177.580,-0.543,0.820,0.230
177.600,-0.546,0.820,0.237
177.620,-0.529,0.821,0.234
177.640,-0.526,0.819,0.237
177.660,-0.532,0.818,0.244
177.680,-0.534,0.817,0.240
177.700,-0.517,0.817,0.243
177.720,-0.509,0.821,0.244
177.740,-0.513,0.818,0.242
177.760,-0.508,0.822,0.242
177.780,-0.497,0.827,0.241
177.800,-0.487,0.825,0.242
177.820,-0.477,0.819,0.235
177.840,-0.468,0.813,0.238
177.860,-0.466,0.821,0.236
177.880,-0.472,0.830,0.230
177.900,-0.475,0.835,0.235
177.920,-0.489,0.841,0.241
177.940,-0.499,0.848,0.246
177.960,-0.500,0.850,0.244
177.980,-0.498,0.846,0.244
178.000,-0.493,0.843,0.252
178.020,-0.485,0.840,0.250
178.040,-0.478,0.845,0.249
178.060,-0.477,0.853,0.255
178.080,-0.472,0.866,0.256
178.100,-0.460,0.865,0.251
178.120,-0.452,0.852,0.252
178.140,-0.446,0.848,0.260
178.160,-0.449,0.855,0.259
178.180,-0.443,0.857,0.250
178.200,-0.434,0.858,0.250
178.220,-0.426,0.864,0.260
178.240,-0.411,0.866,0.261
178.260,-0.407,0.867,0.258
178.280,-0.403,0.871,0.259
178.300,-0.400,0.875,0.260
178.320,-0.400,0.883,0.258
178.340,-0.399,0.885,0.256
178.360,-0.401,0.885,0.257
178.380,-0.399,0.887,0.258
178.400,-0.390,0.887,0.256
178.420,-0.384,0.885,0.259
178.440,-0.388,0.888,0.265
178.460,-0.388,0.897,0.261
178.480,-0.387,0.900,0.255
178.500,-0.387,0.903,0.260
178.520,-0.379,0.901,0.264
178.540,-0.381,0.898,0.263
178.560,-0.381,0.898,0.260
178.580,-0.379,0.902,0.263
178.600,-0.372,0.903,0.261
178.620,-0.364,0.902,0.260
178.640,-0.357,0.898,0.262
178.660,-0.353,0.902,0.268
178.680,-0.352,0.909,0.276
178.700,-0.345,0.906,0.273
178.720,-0.342,0.905,0.274
178.740,-0.329,0.903,0.284
178.760,-0.315,0.902,0.286
178.780,-0.316,0.904,0.284
178.800,-0.316,0.907,0.285
178.820,-0.313,0.911,0.282
178.840,-0.310,0.906,0.279
178.860,-0.306,0.902,0.278
178.880,-0.302,0.901,0.285
178.900,-0.300,0.904,0.279
178.920,-0.309,0.903,0.268
178.940,-0.319,0.906,0.273
178.960,-0.315,0.907,0.276
178.980,-0.314,0.907,0.278
179.000,-0.315,0.905,0.279
179.020,-0.317,0.905,0.279
179.040,-0.316,0.907,0.279
179.060,-0.316,0.903,0.277
179.080,-0.317,0.900,0.278
179.100,-0.315,0.903,0.280
179.120,-0.312,0.905,0.277
179.140,-0.316,0.905,0.274
179.160,-0.315,0.904,0.278
179.180,-0.310,0.907,0.278
179.200,-0.309,0.911,0.278
179.220,-0.305,0.912,0.284
179.240,-0.303,0.908,0.275
179.260,-0.304,0.910,0.271
179.280,-0.303,0.917,0.282
179.300,-0.299,0.922,0.291
179.320,-0.291,0.926,0.301
179.340,-0.284,0.929,0.301
179.360,-0.280,0.919,0.292
179.380,-0.282,0.905,0.284
179.400,-0.285,0.898,0.281
179.420,-0.286,0.902,0.277
179.440,-0.277,0.913,0.281
179.460,-0.280,0.914,0.263
179.480,-0.271,0.915,0.274
179.500,-0.268,0.916,0.283
179.520,-0.287,0.915,0.274
179.540,-0.275,0.912,0.279
179.560,-0.281,0.918,0.283
179.580,-0.286,0.922,0.284
179.600,-0.287,0.920,0.289
179.620,-0.277,0.921,0.297
179.640,-0.267,0.921,0.299
179.660,-0.265,0.916,0.294
179.680,-0.265,0.912,0.294
179.700,-0.266,0.914,0.295
179.720,-0.259,0.914,0.292
179.740,-0.255,0.909,0.285
179.760,-0.258,0.906,0.282
179.780,-0.261,0.909,0.283
179.800,-0.264,0.913,0.278
179.820,-0.265,0.914,0.274
179.840,-0.267,0.914,0.277
179.860,-0.271,0.917,0.280
179.880,-0.283,0.918,0.280
179.900,-0.292,0.919,0.285
179.920,-0.297,0.921,0.288
179.940,-0.300,0.915,0.292
179.960,-0.296,0.911,0.296
179.980,-0.287,0.909,0.293
180.000,-0.271,0.911,0.300
180.020,-0.257,0.914,0.305
180.040,-0.247,0.920,0.301
180.060,-0.242,0.926,0.295
180.080,-0.236,0.928,0.295
180.100,-0.232,0.924,0.293
180.120,-0.229,0.917,0.290
180.140,-0.228,0.917,0.290
180.160,-0.229,0.924,0.286
180.180,-0.232,0.925,0.284
180.200,-0.236,0.923,0.288
180.220,-0.237,0.920,0.291
180.240,-0.240,0.921,0.290
180.260,-0.249,0.927,0.292
180.280,-0.254,0.927,0.298
180.300,-0.251,0.920,0.297
180.320,-0.246,0.918,0.298
180.340,-0.246,0.919,0.294
180.360,-0.255,0.921,0.290
180.380,-0.266,0.926,0.290
180.400,-0.265,0.927,0.290
180.420,-0.260,0.926,0.293
180.440,-0.251,0.920,0.292
180.460,-0.248,0.914,0.291
180.480,-0.245,0.914,0.295
180.500,-0.252,0.911,0.291
180.520,-0.258,0.914,0.287
180.540,-0.261,0.914,0.293
180.560,-0.260,0.911,0.296
180.580,-0.255,0.915,0.292
180.600,-0.254,0.922,0.293
180.620,-0.258,0.919,0.293
180.640,-0.258,0.913,0.289
180.660,-0.255,0.912,0.290
180.680,-0.250,0.913,0.292
180.700,-0.251,0.913,0.290
180.720,-0.253,0.918,0.294
180.740,-0.251,0.920,0.296
180.760,-0.253,0.922,0.287
180.780,-0.254,0.922,0.289
180.800,-0.249,0.916,0.294
180.820,-0.249,0.916,0.292
180.840,-0.251,0.921,0.289
180.860,-0.253,0.926,0.292
180.880,-0.251,0.926,0.293
180.900,-0.250,0.920,0.295
180.920,-0.254,0.912,0.292
180.940,-0.260,0.909,0.290
180.960,-0.264,0.911,0.291
180.980,-0.264,0.913,0.288
181.000,-0.265,0.917,0.284
181.020,-0.269,0.915,0.282
181.040,-0.270,0.917,0.282
181.060,-0.265,0.921,0.287
181.080,-0.260,0.922,0.278
181.100,-0.257,0.919,0.288
181.120,-0.242,0.930,0.311
181.140,-0.249,0.932,0.288
181.160,-0.231,0.928,0.300
181.180,-0.235,0.930,0.303
181.200,-0.231,0.929,0.303
181.220,-0.227,0.925,0.300
181.240,-0.229,0.923,0.292
181.260,-0.234,0.919,0.288
181.280,-0.238,0.920,0.285
181.300,-0.240,0.921,0.287
181.320,-0.241,0.920,0.284
181.340,-0.247,0.923,0.285
181.360,-0.252,0.923,0.289
181.380,-0.251,0.923,0.293
181.400,-0.247,0.922,0.297
181.420,-0.246,0.921,0.297
181.440,-0.248,0.917,0.295
181.460,-0.250,0.916,0.294
181.480,-0.247,0.916,0.291
181.500,-0.248,0.917,0.286
181.520,-0.249,0.919,0.290
181.540,-0.251,0.923,0.292
181.560,-0.252,0.928,0.292
181.580,-0.253,0.923,0.292
181.600,-0.250,0.919,0.286
181.620,-0.249,0.924,0.287
181.640,-0.265,0.918,0.258
181.660,-0.254,0.914,0.295
181.680,-0.267,0.924,0.299
181.700,-0.251,0.927,0.288
181.720,-0.242,0.927,0.288
181.740,-0.241,0.925,0.295
181.760,-0.248,0.920,0.296
181.780,-0.241,0.919,0.296
181.800,-0.234,0.923,0.291
181.820,-0.231,0.924,0.289
181.840,-0.234,0.925,0.290
181.860,-0.234,0.928,0.294
181.880,-0.236,0.927,0.286
181.900,-0.232,0.925,0.286
181.920,-0.232,0.920,0.292
181.940,-0.231,0.917,0.289
181.960,-0.240,0.920,0.286
181.980,-0.247,0.923,0.288
182.000,-0.251,0.923,0.288
182.020,-0.256,0.919,0.286
182.040,-0.263,0.916,0.284
182.060,-0.264,0.917,0.289
182.080,-0.258,0.918,0.291
182.100,-0.255,0.917,0.288
182.120,-0.256,0.920,0.288
182.140,-0.256,0.918,0.288
182.160,-0.253,0.916,0.286
182.180,-0.250,0.917,0.287
182.200,-0.247,0.927,0.288
182.220,-0.246,0.927,0.284
182.240,-0.243,0.923,0.287
182.260,-0.243,0.918,0.290
182.280,-0.241,0.918,0.287
182.300,-0.244,0.918,0.287
182.320,-0.250,0.921,0.286
182.340,-0.254,0.922,0.289
182.360,-0.259,0.922,0.284
182.380,-0.261,0.920,0.289
182.400,-0.253,0.916,0.289
182.420,-0.250,0.915,0.280
182.440,-0.255,0.915,0.282
182.460,-0.257,0.919,0.289
182.480,-0.251,0.930,0.289
182.500,-0.266,0.923,0.256
182.520,-0.266,0.923,0.288
182.540,-0.288,0.919,0.279
182.560,-0.268,0.915,0.283
182.580,-0.260,0.918,0.297
182.600,-0.261,0.921,0.293
182.620,-0.263,0.922,0.294
182.640,-0.271,0.920,0.293
182.660,-0.280,0.913,0.291
182.680,-0.286,0.908,0.282
182.700,-0.292,0.908,0.277
182.720,-0.301,0.906,0.283
182.740,-0.309,0.909,0.276
182.760,-0.327,0.921,0.267
182.780,-0.333,0.928,0.272
182.800,-0.328,0.930,0.281
182.820,-0.316,0.928,0.277
182.840,-0.317,0.924,0.273
182.860,-0.323,0.920,0.280
182.880,-0.328,0.920,0.283
182.900,-0.334,0.917,0.277
182.920,-0.348,0.913,0.274
182.940,-0.358,0.908,0.273
182.960,-0.361,0.904,0.276
182.980,-0.362,0.897,0.272
183.000,-0.378,0.893,0.263
183.020,-0.405,0.894,0.259
183.040,-0.411,0.889,0.261
183.060,-0.413,0.882,0.264
183.080,-0.408,0.878,0.266
183.100,-0.404,0.872,0.272
183.120,-0.406,0.865,0.270
183.140,-0.423,0.863,0.263
183.160,-0.420,0.862,0.267
183.180,-0.429,0.857,0.271
183.200,-0.446,0.855,0.268
183.220,-0.440,0.854,0.267
183.240,-0.456,0.852,0.263
183.260,-0.459,0.851,0.260
183.280,-0.448,0.843,0.269
183.300,-0.421,0.836,0.283
183.320,-0.447,0.835,0.287
183.340,-0.466,0.832,0.278
183.360,-0.475,0.833,0.264
183.380,-0.486,0.833,0.254
183.400,-0.477,0.833,0.256
183.420,-0.472,0.830,0.262
183.440,-0.478,0.827,0.257
183.460,-0.486,0.824,0.248
183.480,-0.493,0.819,0.250
183.500,-0.491,0.816,0.252
183.520,-0.482,0.812,0.253
183.540,-0.475,0.807,0.256
183.560,-0.480,0.806,0.255
183.580,-0.488,0.810,0.258
183.600,-0.498,0.817,0.264
183.620,-0.504,0.827,0.266
183.640,-0.504,0.826,0.272
183.660,-0.505,0.823,0.274
183.680,-0.506,0.820,0.273
183.700,-0.512,0.821,0.269
183.720,-0.514,0.829,0.271
183.740,-0.508,0.835,0.280
183.760,-0.496,0.831,0.271
183.780,-0.472,0.822,0.271
183.800,-0.469,0.819,0.270
183.820,-0.471,0.819,0.260
183.840,-0.461,0.822,0.257
183.860,-0.453,0.826,0.254
183.880,-0.442,0.832,0.258
183.900,-0.448,0.843,0.259
183.920,-0.457,0.846,0.262
183.940,-0.463,0.848,0.259
183.960,-0.464,0.853,0.267
183.980,-0.466,0.857,0.278
184.000,-0.462,0.862,0.273
184.020,-0.466,0.860,0.269
184.040,-0.469,0.853,0.277
184.060,-0.472,0.854,0.283
184.080,-0.469,0.856,0.285
184.100,-0.460,0.859,0.289
184.120,-0.459,0.869,0.289
184.140,-0.453,0.869,0.288
184.160,-0.440,0.860,0.281
184.180,-0.435,0.856,0.283
184.200,-0.422,0.860,0.285
184.220,-0.413,0.865,0.274
184.240,-0.412,0.867,0.272
184.260,-0.403,0.873,0.286
184.280,-0.390,0.877,0.285
184.300,-0.375,0.881,0.278
184.320,-0.376,0.880,0.278
184.340,-0.375,0.875,0.278
184.360,-0.367,0.872,0.277
184.380,-0.360,0.881,0.288
184.400,-0.350,0.879,0.284
184.420,-0.349,0.877,0.275
184.440,-0.349,0.874,0.276
184.460,-0.340,0.873,0.280
184.480,-0.337,0.881,0.281
184.500,-0.331,0.891,0.291
184.520,-0.316,0.897,0.288
184.540,-0.315,0.899,0.283
184.560,-0.315,0.901,0.288
184.580,-0.314,0.905,0.298
184.600,-0.302,0.909,0.299
184.620,-0.297,0.915,0.296
184.640,-0.300,0.922,0.298
184.660,-0.297,0.927,0.300
184.680,-0.295,0.928,0.303
184.700,-0.293,0.929,0.301
184.720,-0.287,0.928,0.302
184.740,-0.281,0.931,0.305
184.760,-0.272,0.927,0.308
184.780,-0.260,0.929,0.310
184.800,-0.251,0.927,0.307
184.820,-0.246,0.918,0.306
184.840,-0.239,0.911,0.303
184.860,-0.238,0.912,0.300
184.880,-0.230,0.912,0.306
184.900,-0.223,0.913,0.304
184.920,-0.224,0.916,0.309
184.940,-0.225,0.920,0.313
184.960,-0.230,0.920,0.311
184.980,-0.229,0.917,0.311
185.000,-0.227,0.917,0.311
185.020,-0.224,0.916,0.313
185.040,-0.222,0.921,0.318
185.060,-0.222,0.931,0.313
185.080,-0.225,0.930,0.313
185.100,-0.224,0.926,0.316
185.120,-0.209,0.926,0.308
185.140,-0.201,0.923,0.306
185.160,-0.207,0.921,0.311
185.180,-0.212,0.918,0.308
185.200,-0.214,0.916,0.304
185.220,-0.214,0.922,0.312
185.240,-0.215,0.927,0.317
185.260,-0.224,0.921,0.304
185.280,-0.240,0.915,0.296
185.300,-0.238,0.917,0.315
185.320,-0.249,0.918,0.302
185.340,-0.253,0.920,0.300
185.360,-0.258,0.929,0.309
185.380,-0.260,0.928,0.310
185.400,-0.259,0.919,0.311
185.420,-0.253,0.911,0.314
185.440,-0.244,0.904,0.317
185.460,-0.246,0.908,0.311
185.480,-0.254,0.914,0.310
185.500,-0.262,0.914,0.307
185.520,-0.271,0.911,0.303
185.540,-0.272,0.908,0.300
185.560,-0.281,0.907,0.294
185.580,-0.286,0.910,0.296
185.600,-0.290,0.912,0.298
185.620,-0.285,0.912,0.301
185.640,-0.282,0.911,0.307
185.660,-0.277,0.911,0.310
185.680,-0.280,0.910,0.306
185.700,-0.280,0.915,0.311
185.720,-0.277,0.915,0.316
185.740,-0.281,0.914,0.314
185.760,-0.288,0.914,0.310
185.780,-0.297,0.912,0.314
185.800,-0.301,0.911,0.314
185.820,-0.308,0.910,0.308
185.840,-0.321,0.909,0.303
185.860,-0.328,0.907,0.305
185.880,-0.335,0.906,0.309
185.900,-0.336,0.903,0.309
185.920,-0.340,0.901,0.311
185.940,-0.345,0.898,0.313
185.960,-0.351,0.890,0.315
185.980,-0.358,0.885,0.314
186.000,-0.364,0.887,0.314
